user_1,user_2,event
17027,23370,10
18766,14975,10
25667,16033,10
5186,4042,10
4400,25322,10
29314,11061,10
19103,22871,10
13379,7949,10
34769,14294,10
6464,29680,10
20596,37856,10
3665,29913,10
5015,11371,10
8889,33861,10
30273,8152,10
11640,6574,10
9537,17014,10
22963,28284,10
36425,12452,10
28709,13910,10
20117,3015,10
13367,24292,10
24121,32488,10
23739,30659,10
10847,16694,10
10879,6767,10
19733,15347,10
19096,22196,10
33861,8889,10
6922,22007,10
28744,5012,10
26383,7070,10
14363,11125,10
10815,7305,10
6763,5900,10
10409,32211,10
14367,8117,10
8239,24342,10
7791,37331,10
10866,10190,10
5576,3229,10
36510,30365,10
4598,21588,10
31470,27259,10
2865,13036,10
25739,3486,10
15103,16360,10
33199,8200,10
10013,4632,10
11494,21759,10
12890,3302,10
5025,11931,10
1618,2285,10
25768,25395,10
28853,10066,10
21045,34919,10
15267,4798,10
10982,21242,10
33400,3373,10
9594,17775,10
20884,34291,10
35242,11037,10
34181,33432,10
6540,7050,10
14983,21717,10
24628,14765,10
20924,22212,10
6852,28176,10
36987,22004,10
31200,26717,10
22242,14502,10
27152,13634,10
32840,4049,10
34257,33741,10
25477,24623,10
20140,25843,10
21422,18809,10
18658,25694,10
1269,26701,10
10585,12514,10
3406,31955,10
2912,29370,10
20748,30018,10
11942,5410,10
36562,4886,10
4315,8566,10
19067,26559,10
25739,24321,10
4395,27653,10
37533,7846,10
20688,4265,10
17528,36971,10
29006,14812,10
1096,28684,10
28595,8467,10
29391,28062,10
11930,21672,10
30481,29297,10
23803,21660,10
455,17039,10
23892,28337,10
34746,6080,10
32874,4906,10
9587,17611,10
13495,31264,10
20161,16079,10
34566,14928,10
19577,10386,10
7940,14347,10
23838,9301,10
7490,5489,10
4204,10917,10
8077,23929,10
71,9062,10
15916,7759,10
14268,3270,10
37405,19637,10
21266,27202,10
10067,28547,10
9499,35379,10
14901,71,10
11260,34211,10
8228,9082,10
14600,7002,10
4631,35447,10
28539,21272,10
35929,28351,10
12355,10640,10
25728,11133,10
6378,37570,10
1433,22177,10
46,23916,10
26840,27449,10
34471,22048,10
29394,8062,10
24374,813,10
10583,24677,10
14307,24198,10
17977,31613,10
9446,32188,10
19892,11907,10
27695,34950,10
29351,4037,10
15080,1543,10
8995,10716,10
11196,12848,10
17071,23478,10
10376,11029,10
11259,15048,10
15310,16453,10
1950,1217,10
13272,27512,10
27598,29612,10
26747,25891,10
11235,5093,10
23700,10361,10
16940,13646,10
9602,6264,10
2952,25213,10
23123,9702,10
19114,37097,10
9417,37097,10
26308,17524,10
29241,7163,10
36690,17449,10
11480,24588,10
15048,18887,10
11947,6944,10
36584,29214,10
1595,34763,10
4407,23988,10
27626,27867,10
32320,222,10
12452,2279,10
17183,15642,10
32852,147,10
36236,7940,10
14144,6667,10
16412,10361,10
7636,30684,10
15717,4429,10
596,5819,10
15344,31296,10
1433,11386,10
12246,18986,10
18328,11348,10
10078,36085,10
1198,3472,10
2870,20207,10
3179,403,10
16663,22875,10
28337,15618,10
11371,5015,10
3486,16689,10
30531,2611,10
20004,26192,10
37513,6536,10
16477,9157,10
536,35118,10
24321,28408,10
13569,4265,10
23476,10204,10
13658,6296,10
1782,34638,10
33255,4696,10
33588,8370,10
5800,36151,10
17540,18025,10
30495,11988,10
6408,5099,10
3520,10230,10
29913,13757,10
36631,24588,10
23710,12304,10
5413,6112,10
26460,14307,10
3815,10273,10
35534,21963,10
30722,29571,10
6046,9821,10
17248,6275,10
5557,37232,10
27306,7006,10
25015,37945,10
5592,3074,10
25606,29226,10
29681,3169,10
37417,21067,10
31061,15682,10
34327,30659,10
597,35930,10
6552,25568,10
11748,34236,10
23840,12904,10
13394,4263,10
28467,9648,10
28956,11133,10
26374,16477,10
21508,25336,10
33698,25496,10
35943,5009,10
20418,27668,10
20977,35534,10
10328,25420,10
24094,15955,10
17176,10470,10
14610,13122,10
36014,31954,10
18236,4001,10
31909,33481,10
5223,26044,10
4085,7153,10
17689,25911,10
9759,24128,10
11931,23137,10
31502,18390,10
8542,14741,10
16576,22141,10
12968,15308,10
11821,18902,10
16880,18986,10
25234,35589,10
23433,5342,10
37854,35865,10
34759,25833,10
18649,10302,10
13216,30198,10
16644,37787,10
23509,11675,10
1353,4308,10
17449,25105,10
5621,14717,10
11389,16688,10
37524,2363,10
32623,17308,10
11896,14732,10
10930,33463,10
15682,31061,10
34211,34545,10
33544,2071,10
37097,14245,10
26107,23476,10
34545,7718,10
16446,1661,10
30162,7605,10
34257,23744,10
10913,4581,10
27782,12022,10
37053,16411,10
13265,10594,10
32439,28890,10
1796,6324,10
8859,9011,10
3708,13782,10
21128,19380,10
34828,975,10
15159,33216,10
32451,7018,10
6095,24227,10
8962,7706,10
30964,1900,10
15620,15126,10
22433,34257,10
29945,5085,10
35788,29280,10
978,36123,10
30389,8091,10
9011,28466,10
9446,11125,10
8381,32233,10
5396,37512,10
25965,26344,10
19881,11133,10
5863,22770,10
31662,16761,10
15898,444,10
4397,32001,10
34327,33494,10
7511,18819,10
37712,35536,10
14989,8994,10
22401,2627,10
19733,21922,10
17669,18568,10
428,37702,10
27417,37513,10
3716,11183,10
23245,33565,10
2461,26658,10
4690,37180,10
30793,20534,10
25728,35855,10
21400,10160,10
31850,20203,10
35023,36085,10
33880,27307,10
32787,21959,10
22674,34541,10
21243,10606,10
15126,27106,10
36767,27872,10
18849,2611,10
9157,30615,10
2557,12294,10
8148,32086,10
29429,16690,10
15260,20663,10
10690,13199,10
5794,2193,10
6004,8800,10
31575,13264,10
15169,21242,10
1101,32466,10
37894,32320,10
27552,25614,10
3163,481,10
6878,31435,10
12253,10890,10
22329,36762,10
10198,29264,10
29925,30733,10
8725,18069,10
4027,10309,10
36689,5483,10
36521,32979,10
19294,43,10
33927,3406,10
1001,28337,10
9268,27028,10
36842,21381,10
25383,25874,10
31101,18060,10
33085,19139,10
13309,16457,10
22597,17135,10
23845,10376,10
37787,16644,10
2071,9760,10
17421,10294,10
11936,19617,10
32482,32193,10
17977,1043,10
28224,28860,10
27325,16013,10
34357,11746,10
2803,19255,10
13746,7497,10
7443,26494,10
8465,36951,10
169,1492,10
24825,36825,10
26597,2562,10
15876,16414,10
22285,5954,10
1595,29154,10
33078,21245,10
13274,34538,10
5633,33426,10
14666,16079,10
12484,3986,10
37008,904,10
37305,17882,10
15867,5989,10
29932,583,10
15228,11173,10
8407,1205,10
19139,19581,10
4953,24214,10
16260,7939,10
22118,24272,10
33833,9417,10
8062,29394,10
5715,25920,10
33233,9499,10
13199,10901,10
15710,25568,10
26937,17339,10
29080,18766,10
4143,23998,10
19994,8407,10
33987,17298,10
2812,9859,10
6656,7869,10
8191,9373,10
21998,20007,10
18416,31008,10
20584,22116,10
24811,19642,10
34521,20479,10
11669,11590,10
10470,32929,10
21214,18902,10
7346,24987,10
6167,3270,10
2975,27852,10
11931,26286,10
29100,36656,10
28914,12871,10
36083,6420,10
17268,222,10
20552,27903,10
2636,31860,10
28512,13658,10
12948,22726,10
2738,25645,10
22676,1553,10
2565,33847,10
23510,33478,10
13137,3551,10
13728,30631,10
24323,25662,10
8525,7800,10
7050,22735,10
31183,1604,10
13727,18986,10
20090,29195,10
14598,22871,10
9916,9787,10
31639,15086,10
33091,17219,10
1812,9602,10
7830,17187,10
27236,21045,10
5846,35379,10
27984,7363,10
12351,24501,10
15868,984,10
21242,30659,10
3845,22909,10
5964,32842,10
15992,11818,10
23242,2345,10
10190,8720,10
24771,19733,10
16707,586,10
2684,23365,10
13379,13299,10
2263,14655,10
24465,13048,10
32696,31194,10
7274,19117,10
24588,17039,10
37523,1542,10
29206,25216,10
11145,24038,10
1246,8646,10
18390,32618,10
37513,27417,10
17413,25258,10
2170,31805,10
11508,9901,10
18764,34896,10
18542,33494,10
16866,8620,10
467,918,10
16343,35346,10
24642,16840,10
2796,14885,10
11631,422,10
25891,26747,10
11349,2611,10
11163,12344,10
15717,31997,10
27489,11907,10
8128,29038,10
22597,30813,10
20549,22162,10
22284,17215,10
30684,7462,10
34538,13274,10
10269,33036,10
1471,22027,10
17843,34593,10
14041,22245,10
24465,20670,10
37248,15817,10
19499,37513,10
30840,33909,10
8164,33867,10
35845,30146,10
13985,14717,10
6999,9302,10
22648,23361,10
4878,19969,10
25378,35379,10
28481,28976,10
1900,37566,10
789,3336,10
33265,32445,10
29389,36812,10
37761,15921,10
18414,6296,10
32264,17649,10
20993,8435,10
30944,9796,10
28893,14277,10
36510,13965,10
22118,33067,10
22971,6675,10
14770,4601,10
24321,36173,10
4202,37657,10
24539,35147,10
31435,24145,10
11818,31864,10
10913,20120,10
17887,24257,10
5807,24094,10
1038,29591,10
24429,29653,10
14598,13687,10
19423,34545,10
17266,27159,10
28508,6813,10
2280,33079,10
23576,237,10
7346,3373,10
13272,25839,10
9408,35572,10
11568,3093,10
20106,12029,10
7636,32583,10
28969,17936,10
27796,13498,10
25341,8762,10
32499,18986,10
12734,30067,10
34181,22682,10
34499,36690,10
17333,813,10
19602,25666,10
26665,22559,10
23476,9361,10
28567,9198,10
36211,20771,10
1643,11661,10
18148,20855,10
19316,35548,10
20176,5970,10
27265,983,10
36971,3835,10
19139,28489,10
31181,14616,10
29933,22874,10
21767,36547,10
531,2681,10
34384,18148,10
26920,7994,10
17807,35865,10
35631,7476,10
6355,13095,10
26708,2450,10
31123,26725,10
7163,33479,10
30932,28844,10
10319,26868,10
34834,13728,10
20588,18177,10
20855,33588,10
17308,23536,10
18809,6265,10
37787,20812,10
8032,26733,10
7272,17221,10
28915,37739,10
33523,34865,10
34916,27304,10
18753,5897,10
15431,32936,10
22004,14280,10
6971,13299,10
6803,36584,10
36882,2878,10
19002,32036,10
31123,24750,10
6264,15440,10
30566,15228,10
18249,2082,10
37364,16391,10
35023,9434,10
15854,11133,10
18384,13335,10
17879,35713,10
8381,23173,10
4326,33765,10
21199,16439,10
15000,34830,10
21141,21800,10
9423,435,10
14817,21778,10
22522,11065,10
25391,5999,10
18802,2796,10
9335,13615,10
24586,29038,10
31994,8784,10
31240,13361,10
9792,22843,10
27886,15228,10
18230,28680,10
15135,37135,10
2599,18764,10
9213,28258,10
13697,18025,10
15249,19973,10
25645,11983,10
28408,6508,10
16282,10269,10
36942,27435,10
27890,11112,10
36481,27529,10
5512,17794,10
17573,6852,10
35969,13229,10
22874,24563,10
11853,367,10
35631,32929,10
37685,3167,10
7567,15857,10
810,6494,10
37081,17526,10
11776,13724,10
3780,30315,10
33802,4748,10
10036,20431,10
1689,13819,10
33433,29006,10
9212,33463,10
16889,33588,10
37114,9245,10
3562,36411,10
33255,3163,10
35442,4878,10
27106,6812,10
21214,20704,10
15857,7567,10
28710,7462,10
34285,6646,10
26204,5175,10
37190,31115,10
17260,28316,10
20379,35429,10
5010,9671,10
6497,6179,10
17183,691,10
15889,15460,10
1620,36463,10
30086,27661,10
5715,36498,10
1648,7006,10
32512,10958,10
16554,22053,10
21662,34356,10
780,13687,10
21510,16694,10
10445,22731,10
7699,5749,10
37202,16492,10
29629,4598,10
34950,15131,10
7474,19661,10
14457,1007,10
24030,30640,10
6436,9080,10
30501,22390,10
35611,31175,10
20703,10620,10
21406,14911,10
30321,27132,10
16005,14939,10
17333,32666,10
33164,9162,10
19505,22997,10
7668,10075,10
10950,26334,10
20004,24121,10
448,25281,10
4118,26577,10
35865,17807,10
37110,32577,10
24588,22584,10
15669,33765,10
36826,37628,10
27318,16897,10
7017,23866,10
18506,2106,10
29786,18390,10
23440,15188,10
35845,9945,10
21418,10606,10
20061,37395,10
11936,10040,10
14493,36090,10
19985,25072,10
11658,12039,10
8137,25148,10
7962,14432,10
29286,15669,10
8377,21231,10
9142,33657,10
19580,12221,10
18328,25132,10
25843,31643,10
18657,3169,10
35447,23652,10
11279,1240,10
24150,11687,10
15402,30211,10
33120,4840,10
2437,32618,10
4403,25920,10
29925,4242,10
21540,26732,10
3752,13042,10
6957,8228,10
14100,26733,10
36914,7427,10
34153,18174,10
18600,15337,10
20905,25186,10
16694,10847,10
32808,31663,10
10190,17775,10
12618,4973,10
3798,12500,10
26626,11824,10
12496,24501,10
1824,8419,10
304,14677,10
21510,18986,10
8542,10683,10
9988,35539,10
30106,33036,10
19129,17606,10
25519,35449,10
10075,20424,10
18284,30928,10
22382,29677,10
32250,14554,10
32706,26145,10
10988,36619,10
8859,19979,10
23245,29113,10
34995,33991,10
17647,10981,10
23362,19116,10
16949,2575,10
26741,30454,10
16009,12267,10
5749,20205,10
31463,32935,10
19142,31923,10
34185,9859,10
6264,9602,10
9604,22116,10
33400,19262,10
10257,7579,10
27693,19096,10
19956,5873,10
4973,9037,10
7245,29992,10
22473,15228,10
12580,23354,10
6277,29200,10
22719,16010,10
35379,13221,10
20505,20570,10
19262,9162,10
13833,26598,10
4143,16647,10
4042,20793,10
1391,3853,10
18058,22285,10
2739,9828,10
4300,16707,10
22520,24944,10
764,31633,10
37185,23122,10
2830,28000,10
20815,18242,10
32649,29131,10
6889,36083,10
11923,28601,10
30844,9489,10
24081,18601,10
10532,30720,10
25072,8538,10
21787,28790,10
36876,28444,10
17957,35721,10
4821,6629,10
34655,24987,10
17739,7963,10
36882,13428,10
32118,18390,10
36094,9332,10
19008,18562,10
30102,18725,10
4049,35536,10
13428,31152,10
8375,11818,10
15771,14717,10
25960,36858,10
6081,13489,10
19969,30205,10
25546,28489,10
1849,8213,10
16959,31627,10
35428,27890,10
27026,10135,10
24336,9869,10
6779,27886,10
26545,21140,10
11627,5358,10
26673,23684,10
6114,30098,10
22833,25062,10
13531,904,10
29975,30206,10
15823,15600,10
7584,24103,10
597,32350,10
17511,2280,10
32828,7092,10
5400,11279,10
31935,10876,10
15682,19591,10
958,3646,10
20275,21666,10
32639,18637,10
444,7196,10
21245,37556,10
34701,22829,10
24840,18715,10
31650,32250,10
4041,25217,10
29550,2739,10
4962,37523,10
3339,7791,10
32787,37224,10
25944,23502,10
3357,21000,10
15509,33903,10
24748,7443,10
10904,2600,10
32028,5805,10
27844,7069,10
21786,19733,10
14457,10328,10
22721,34616,10
20590,24531,10
27091,35442,10
5364,17514,10
6168,4465,10
17386,29507,10
17452,29259,10
30809,2836,10
8820,18783,10
31732,15055,10
19394,3081,10
13589,10085,10
5425,24867,10
23851,27042,10
23087,32264,10
23160,3106,10
34266,27779,10
1173,1519,10
19602,14894,10
2260,36223,10
3192,20282,10
25072,8757,10
6408,17836,10
3716,36428,10
24588,27608,10
24060,37658,10
23317,2915,10
18299,30928,10
10159,36852,10
32499,23571,10
4397,13398,10
8672,16222,10
10067,15431,10
28636,22502,10
24173,36584,10
35286,5634,10
7754,4631,10
888,29607,10
31870,19153,10
517,21039,10
32681,3629,10
7465,7855,10
22210,11988,10
16343,1327,10
33144,19044,10
29230,17014,10
18032,4605,10
28207,12871,10
1618,23988,10
22572,37029,10
19771,10328,10
15915,18812,10
26542,5175,10
15517,18936,10
9821,6046,10
8235,22158,10
27877,33236,10
346,26192,10
18462,20590,10
15633,859,10
34012,5380,10
34754,33995,10
2604,17647,10
34545,8757,10
29419,20671,10
25112,27570,10
24503,503,10
7864,3565,10
6779,29971,10
21074,3218,10
14390,35939,10
5064,10603,10
25059,9655,10
12558,26204,10
4895,34236,10
28051,17992,10
34897,13985,10
23708,7572,10
24871,2913,10
20201,24150,10
22053,19551,10
2170,18849,10
22255,11840,10
17266,21473,10
9023,35713,10
1674,20419,10
21536,15268,10
33220,34883,10
9884,34817,10
16707,18395,10
19394,30737,10
6561,7880,10
33995,33588,10
22861,33341,10
4143,23652,10
27886,11746,10
2368,28036,10
32246,11592,10
23378,19262,10
27073,10040,10
1878,31838,10
30207,767,10
31689,2938,10
34232,29933,10
364,2950,10
21778,8750,10
8008,27475,10
27699,35631,10
13819,18060,10
27259,25739,10
13793,16707,10
25728,448,10
15690,18764,10
36151,21962,10
15771,517,10
29183,28547,10
2684,33155,10
15048,32924,10
32,25362,10
35827,37513,10
25362,26134,10
23202,12221,10
15000,31401,10
36498,35308,10
19429,1693,10
5969,29761,10
34535,14581,10
29527,23976,10
12546,26990,10
25644,21599,10
21962,8322,10
12059,14915,10
29322,26182,10
3691,15272,10
16945,13727,10
18390,4044,10
11145,20379,10
32320,4831,10
22824,25884,10
32222,31134,10
36602,35186,10
32670,630,10
23403,3262,10
25001,22682,10
13306,13141,10
1595,8803,10
3325,28357,10
8907,5805,10
18766,5223,10
4340,15402,10
19912,36826,10
24490,12493,10
17884,19969,10
22655,1976,10
1745,20670,10
31381,16011,10
25077,14268,10
14363,19403,10
20956,7287,10
9521,20584,10
35965,9874,10
23073,2865,10
18299,10892,10
30964,27371,10
23700,20479,10
23901,25998,10
30315,24900,10
12222,12561,10
2443,18568,10
9703,19371,10
20549,34181,10
30666,31722,10
7936,29841,10
7734,21546,10
34545,34319,10
29814,26479,10
5062,20799,10
18887,15048,10
15310,37658,10
36835,35985,10
22561,18764,10
19956,2870,10
34201,21661,10
33303,32859,10
3373,25704,10
5722,36815,10
5320,35571,10
29945,320,10
28357,5684,10
9086,26521,10
16756,36777,10
13687,21214,10
4062,25072,10
25072,19985,10
1337,1887,10
30914,6917,10
20214,29790,10
13291,23433,10
36914,23039,10
34119,7869,10
1226,27077,10
18358,20203,10
35277,23164,10
29042,21702,10
19429,15752,10
30989,34184,10
22140,18500,10
33432,18313,10
20022,645,10
5175,23693,10
3169,8086,10
28223,27266,10
24638,24823,10
36394,27528,10
23115,9529,10
346,15669,10
26697,24899,10
36939,17935,10
34206,10190,10
16647,2461,10
23684,17876,10
34384,7092,10
33711,7551,10
25027,9941,10
30818,25807,10
11897,30566,10
17786,4631,10
12478,3226,10
4209,34357,10
18562,19008,10
32213,11614,10
18355,17876,10
16005,24254,10
21944,32840,10
19057,36230,10
25739,24343,10
15528,34876,10
13687,28750,10
12191,21089,10
691,20720,10
3910,17807,10
24042,20176,10
14118,7576,10
22319,24121,10
37803,5640,10
19400,11626,10
32929,9995,10
18280,25132,10
11602,28095,10
6373,8435,10
7010,5489,10
6843,15752,10
29524,21039,10
18986,13727,10
21374,7451,10
18299,10233,10
21736,37040,10
31008,28102,10
7575,22657,10
26708,10186,10
17625,24811,10
7069,27844,10
6040,32423,10
1059,3764,10
7406,14003,10
33220,2562,10
33606,13168,10
27528,33648,10
13606,18531,10
5901,24014,10
18718,21466,10
24118,29501,10
34768,14213,10
455,29821,10
764,24228,10
18021,8953,10
11516,34593,10
19969,1207,10
27613,19956,10
23242,1626,10
18284,36140,10
8410,18031,10
31686,27754,10
29495,4042,10
18318,27124,10
32578,29223,10
14123,9521,10
22900,2653,10
19138,28815,10
11631,27592,10
5498,35447,10
31392,31352,10
13173,22278,10
14506,21063,10
3136,11458,10
19956,35286,10
23233,31627,10
30489,26670,10
6186,32577,10
1647,13489,10
22319,15975,10
24272,22118,10
11985,27297,10
26441,18390,10
23969,2368,10
32900,14506,10
2428,9272,10
23355,18849,10
15002,13361,10
4889,21907,10
12351,20106,10
25728,20328,10
22606,32754,10
18350,27279,10
10257,22080,10
26397,29391,10
25468,13399,10
10294,13606,10
93,7380,10
22937,31278,10
21874,37125,10
27292,8820,10
18645,11627,10
13460,2566,10
10353,26966,10
31643,8084,10
30844,2689,10
20812,37787,10
20327,36516,10
34184,30989,10
17767,17576,10
8283,11102,10
1959,3025,10
3493,24244,10
26955,14122,10
32068,14867,10
29715,36791,10
18090,17011,10
32578,36971,10
28374,15143,10
20879,6092,10
13819,32028,10
686,19403,10
24168,7018,10
25606,21154,10
14560,15817,10
18284,16414,10
34651,24771,10
25353,24244,10
1590,10525,10
6686,24700,10
37212,27059,10
33085,21068,10
35216,26957,10
4049,30939,10
34599,20410,10
7353,33547,10
18917,35998,10
37475,7002,10
23744,34257,10
1941,17800,10
37435,13495,10
32435,36951,10
17728,9459,10
28063,12255,10
8596,30635,10
17667,9826,10
23073,3296,10
23876,22035,10
14041,23245,10
7248,26955,10
23160,2934,10
24937,31242,10
3607,33433,10
17884,4814,10
578,22639,10
9760,7119,10
22843,6958,10
17248,21653,10
33847,21268,10
1173,23624,10
13687,33544,10
18390,17523,10
1025,20326,10
8200,27276,10
13718,26885,10
5319,14913,10
20640,30745,10
367,21720,10
13794,25336,10
18849,15542,10
32,1554,10
1858,18634,10
7084,68,10
29394,13711,10
29006,9648,10
19956,2977,10
26733,8032,10
22871,20584,10
4340,32763,10
22278,13173,10
15101,28430,10
10517,8758,10
32915,34849,10
37125,2922,10
11358,35440,10
33880,15622,10
5498,33951,10
36584,24173,10
5085,29945,10
9213,16439,10
21231,30340,10
15985,23121,10
20503,33003,10
8013,31020,10
7539,27025,10
34667,3892,10
30044,25016,10
18069,10239,10
17551,9821,10
14201,31420,10
10955,35219,10
33085,30371,10
22851,3156,10
17882,30932,10
12298,3167,10
30636,23175,10
37125,21874,10
5489,37291,10
9760,19577,10
7274,3496,10
34924,29933,10
26157,28116,10
16647,93,10
21004,30111,10
6561,14034,10
17039,35023,10
6792,36114,10
10070,30644,10
18286,16304,10
25515,11175,10
37224,37470,10
37364,20379,10
1190,120,10
3132,35922,10
35795,16707,10
272,16086,10
28169,10463,10
4910,33179,10
25496,3750,10
2812,28209,10
16502,21373,10
6692,32021,10
1849,26192,10
11510,7912,10
24518,9679,10
29742,16421,10
5093,9126,10
37690,3798,10
8708,32490,10
15040,22196,10
33610,2499,10
34651,3555,10
37739,28915,10
30696,31787,10
28662,28337,10
2558,12,10
23320,32535,10
16095,18522,10
16282,13376,10
27437,8009,10
16195,16371,10
2131,29544,10
19719,36656,10
18299,11027,10
36417,30496,10
11328,28508,10
22301,14318,10
33731,4177,10
22133,12452,10
37036,17594,10
27392,21471,10
35138,14363,10
35915,13367,10
31213,10011,10
15750,31870,10
5833,15517,10
37133,18031,10
30939,20203,10
8465,3622,10
32235,23044,10
25039,37888,10
5856,28453,10
35589,14448,10
6733,20709,10
29172,3070,10
14939,290,10
24533,25231,10
8906,13864,10
12221,34257,10
25013,4664,10
19843,32499,10
16959,6700,10
15308,11037,10
30340,36878,10
19533,8587,10
11746,15310,10
21490,36620,10
34754,20855,10
646,11862,10
37655,27347,10
12987,17409,10
17323,27325,10
24566,31117,10
5223,19699,10
30439,23924,10
34414,32418,10
24961,6797,10
36703,29314,10
15511,20956,10
35100,9626,10
21955,17109,10
22623,27076,10
32494,31135,10
586,37357,10
19434,35788,10
12533,17726,10
12478,7330,10
30779,15564,10
25967,35442,10
21944,35292,10
25132,18328,10
29429,6073,10
24150,1015,10
455,2136,10
272,24369,10
16904,36981,10
1869,9475,10
11988,28111,10
4895,17903,10
21985,24931,10
11935,33317,10
21913,24642,10
27144,18009,10
7791,3339,10
4383,14102,10
7949,15463,10
33698,37788,10
13045,8331,10
6748,25728,10
33833,11627,10
27748,4275,10
36750,13036,10
17975,15083,10
28620,32557,10
25643,4175,10
35816,32259,10
14865,21336,10
30607,958,10
32623,20733,10
1642,17969,10
19483,8418,10
29086,20205,10
1786,30145,10
23370,17027,10
34296,16415,10
5085,26506,10
19142,26457,10
12397,3548,10
19423,25477,10
36565,17260,10
32897,33588,10
9037,23244,10
23396,5596,10
19044,25072,10
14748,517,10
204,15680,10
18645,15045,10
16983,13036,10
18284,29823,10
21657,17421,10
3548,12397,10
29731,907,10
2715,23889,10
21817,26328,10
34103,6062,10
8453,3535,10
12405,9242,10
3864,36821,10
29220,29080,10
29802,6885,10
5715,36879,10
30270,18299,10
28900,15657,10
29945,33070,10
30218,12452,10
21963,35534,10
33048,20581,10
10848,31665,10
19363,6405,10
12655,586,10
12040,7858,10
18818,7912,10
9874,35965,10
20977,24389,10
23652,35536,10
6062,17135,10
33079,15272,10
27901,4150,10
22764,26708,10
31183,5749,10
7153,6803,10
24971,10583,10
13775,15378,10
34244,34153,10
6944,11947,10
31837,8129,10
30356,16585,10
4018,9656,10
21764,11978,10
6201,904,10
12517,27295,10
22701,27417,10
27572,24336,10
22538,5798,10
28740,36826,10
19960,34244,10
11558,37463,10
1204,4994,10
36273,35610,10
6518,29137,10
33588,175,10
20855,1988,10
33547,34762,10
10365,30841,10
23555,154,10
17994,31006,10
37365,33891,10
21897,33368,10
989,1177,10
27209,34477,10
6186,23065,10
4667,20793,10
9354,4925,10
32259,36341,10
10453,35651,10
29337,27050,10
20557,15308,10
29737,22058,10
22571,19823,10
13453,17221,10
484,10610,10
3377,17876,10
13366,14239,10
19655,9394,10
12355,14118,10
24086,27523,10
19960,16714,10
34670,33683,10
27512,13272,10
10874,21740,10
31994,1643,10
11106,5943,10
19811,19122,10
22861,21727,10
17515,311,10
9760,14765,10
21029,15249,10
26559,27660,10
1782,17004,10
24429,547,10
25949,36584,10
17175,13782,10
8515,13658,10
17212,9091,10
7069,28760,10
24186,16708,10
36826,18596,10
18882,37415,10
26173,13389,10
34517,23681,10
34655,3373,10
10465,11923,10
6188,14502,10
32763,15915,10
4631,17786,10
10785,17462,10
17366,4598,10
28601,32036,10
1590,34795,10
35572,9408,10
30001,33298,10
8730,2917,10
31109,24600,10
27121,21393,10
14388,13048,10
6629,13898,10
1217,14076,10
21277,23374,10
26774,19166,10
8164,19877,10
17176,13073,10
15227,35284,10
29786,32118,10
9572,2812,10
28243,5672,10
11183,34211,10
27111,15376,10
29582,5680,10
29337,34674,10
32929,35023,10
13376,3110,10
13723,32535,10
10328,28487,10
21761,22212,10
20560,24272,10
33424,16607,10
19067,32128,10
25635,25554,10
27165,19467,10
17099,2724,10
22190,33679,10
20327,36970,10
17736,33950,10
12504,10293,10
1418,8930,10
28956,27143,10
3074,5592,10
9295,34521,10
10686,19189,10
20007,28732,10
15857,5014,10
4831,10795,10
29531,51,10
12500,3798,10
34881,18500,10
10518,20152,10
36341,32259,10
15542,18831,10
15316,3615,10
36252,15670,10
32046,6116,10
27276,32773,10
29718,24396,10
1623,16427,10
30044,21685,10
21019,36835,10
3290,29730,10
8091,23710,10
24750,31123,10
1950,37658,10
14748,5912,10
23553,32630,10
36812,29389,10
12452,36425,10
8515,973,10
9736,21243,10
21039,18682,10
30779,36914,10
8242,19966,10
33833,24806,10
24842,37405,10
31312,17753,10
14280,22865,10
23433,6853,10
18758,1015,10
34253,22935,10
14679,21661,10
974,20347,10
35449,7818,10
31292,4925,10
27454,6315,10
11935,19394,10
11768,19843,10
25428,30524,10
18728,16069,10
22196,30982,10
14555,30497,10
36510,27880,10
32373,34363,10
147,32852,10
18624,32657,10
18171,30289,10
31569,26573,10
23419,33547,10
8447,34806,10
28582,20065,10
3270,6411,10
37936,35423,10
4175,20205,10
25401,809,10
8620,16866,10
34406,767,10
33481,35463,10
34437,36547,10
6540,31914,10
2079,24759,10
20041,22870,10
10779,33003,10
25807,30818,10
11762,25084,10
10590,32478,10
29833,30607,10
34239,36061,10
19429,31020,10
24663,3654,10
23657,37375,10
22623,2185,10
29501,31294,10
6770,15682,10
10341,6537,10
33997,11184,10
20419,21628,10
11507,3270,10
9760,5747,10
2285,19401,10
35428,5223,10
10365,5498,10
24055,9213,10
30218,15222,10
1812,22007,10
11375,1710,10
34672,1065,10
24709,25008,10
14285,16182,10
30297,334,10
1174,29742,10
6943,22851,10
5254,32096,10
15274,12427,10
37827,12452,10
21411,26440,10
11995,35547,10
35429,9416,10
19305,23900,10
26405,11029,10
2447,31837,10
33772,9703,10
8558,1993,10
24160,13006,10
9361,33608,10
16916,10300,10
274,17794,10
27454,32250,10
19103,30987,10
34593,25496,10
27551,17422,10
21169,21273,10
16132,2144,10
10682,19065,10
30211,22058,10
35447,3716,10
25217,19105,10
10958,23096,10
21724,29431,10
29924,22639,10
16596,17876,10
16412,7132,10
36510,37357,10
26082,37500,10
24437,4870,10
11222,29959,10
24343,33426,10
11740,17499,10
13718,767,10
5029,19442,10
29374,25612,10
28223,34580,10
30953,9406,10
16989,36872,10
15657,25967,10
