user_1,user_2,event
6286,22645,3
17602,17701,3
24393,28538,3
22040,35797,3
7174,22294,3
3841,8993,3
36412,5143,3
21037,8840,3
35124,24686,3
10924,4890,3
22445,17852,3
4504,11912,3
27800,31706,3
37356,7258,3
14064,31216,3
16477,15577,3
20345,33056,3
30005,7211,3
14840,33996,3
8993,2078,3
6,32785,3
35815,28917,3
27328,15218,3
27952,32013,3
36654,7878,3
24684,6673,3
7057,7531,3
14667,33692,3
3735,35729,3
32022,4907,3
12955,5648,3
3260,29689,3
238,21609,3
3168,36854,3
26055,2740,3
29581,19404,3
21662,33533,3
4554,29381,3
18658,29014,3
14745,7745,3
9899,3077,3
10550,9701,3
20970,31786,3
27049,11812,3
2955,2228,3
36573,34320,3
31343,22945,3
12187,19898,3
9949,32521,3
32127,8599,3
5767,12386,3
14561,26488,3
16244,18035,3
32013,32254,3
31680,27406,3
31857,29535,3
32511,35820,3
23499,16055,3
34043,13809,3
19710,30660,3
22589,14629,3
27643,34527,3
34354,26083,3
12602,24980,3
21265,5915,3
30858,36231,3
19841,37436,3
13469,34354,3
37525,25137,3
2766,30916,3
18180,30966,3
16476,17274,3
32175,6497,3
35488,37256,3
9248,14925,3
4898,24126,3
21939,27957,3
36412,34786,3
35481,10727,3
24836,30539,3
16476,23004,3
19859,30064,3
18093,10237,3
33385,26055,3
22923,6987,3
14458,21017,3
9885,8337,3
2439,10237,3
28127,17641,3
14629,10458,3
37215,18728,3
31679,19622,3
209,25805,3
3205,11997,3
21112,17559,3
3626,32545,3
19029,18101,3
13517,31770,3
34336,29710,3
17779,29783,3
33807,34347,3
10821,29397,3
3098,31786,3
18320,34320,3
31681,3050,3
30891,3050,3
33025,37804,3
13809,32308,3
28803,3975,3
16618,21,3
4063,8337,3
35443,17161,3
11513,29728,3
3811,17677,3
2228,2955,3
7273,37219,3
19710,31566,3
5143,32812,3
37717,30440,3
5540,22248,3
13953,35411,3
35318,16050,3
23087,8320,3
23069,24706,3
33930,13788,3
5944,4809,3
32352,4764,3
29381,19635,3
5152,34064,3
29874,3835,3
23978,14108,3
23566,2296,3
15883,5143,3
35433,15949,3
25869,32066,3
8313,24921,3
9919,13695,3
9450,25529,3
23825,31297,3
30916,25580,3
25928,33607,3
6987,22923,3
24260,6491,3
2112,6002,3
12955,27086,3
8080,22038,3
34909,26055,3
36246,1524,3
28557,13304,3
3201,32065,3
18852,1737,3
37578,32003,3
8790,20345,3
8292,28222,3
4388,18840,3
3626,27459,3
28570,18988,3
23754,35305,3
14205,9570,3
511,13517,3
29689,499,3
567,5858,3
27398,32377,3
20589,34441,3
19404,13509,3
27957,21939,3
3626,15436,3
480,4016,3
24651,7254,3
1906,33103,3
17261,1496,3
25178,37798,3
32348,18867,3
37476,18219,3
36572,27406,3
34043,9290,3
29282,26791,3
17795,12955,3
30947,26105,3
10530,15890,3
26815,32127,3
25928,15480,3
21695,18961,3
31866,20345,3
18219,353,3
11519,36672,3
22580,6912,3
28801,9879,3
2238,17344,3
353,30159,3
35305,23754,3
12868,22148,3
26826,17380,3
17674,9411,3
11812,27049,3
6286,9570,3
32182,10380,3
9570,27878,3
14397,7354,3
34846,21026,3
27678,13509,3
30339,21380,3
7811,25178,3
23731,25137,3
26620,1536,3
25297,9045,3
30947,14064,3
22518,23577,3
16778,11553,3
21433,8365,3
23035,28717,3
15656,37156,3
1536,32812,3
13953,17779,3
18219,6771,3
20137,4767,3
4264,24615,3
12955,21668,3
23607,16973,3
25899,34744,3
31681,27459,3
7745,14745,3
37201,7263,3
1746,34053,3
13154,28671,3
25928,36547,3
28076,25741,3
21643,26378,3
3276,3588,3
16477,37216,3
12550,31786,3
4337,37106,3
20121,28228,3
10458,14629,3
35797,21122,3
392,7943,3
32752,35124,3
807,19653,3
31560,27993,3
7811,4638,3
24816,30710,3
36527,16973,3
22008,11424,3
1959,15711,3
5752,37315,3
7995,6927,3
30118,24822,3
15949,11912,3
30640,807,3
7254,7753,3
22298,21695,3
24457,6327,3
5874,9957,3
29312,28803,3
12160,10523,3
28256,3588,3
34776,26861,3
36572,25126,3
24444,10512,3
17217,19859,3
23600,6586,3
13279,36539,3
12187,12978,3
819,24133,3
28047,6848,3
30567,32127,3
32073,562,3
23224,27931,3
25928,7373,3
7741,34669,3
29164,510,3
9802,33235,3
10138,28423,3
25857,11215,3
9921,11215,3
104,24512,3
19635,20856,3
6286,22965,3
19857,11111,3
21263,3050,3
36423,28570,3
33103,34983,3
15695,17096,3
3260,14629,3
14907,23962,3
8412,30479,3
9919,23176,3
33731,6765,3
25954,31971,3
14629,353,3
32325,15695,3
14925,17118,3
812,23577,3
34909,25091,3
16185,21390,3
27878,32237,3
4554,4801,3
16455,426,3
23808,35797,3
19901,29512,3
16629,24684,3
9885,12743,3
23648,22452,3
3168,12310,3
32578,34684,3
26477,34390,3
7745,17274,3
19601,30851,3
696,14120,3
25808,26105,3
18840,29595,3
23986,36167,3
7741,2766,3
3353,15637,3
7895,22405,3
14629,29689,3
15299,30112,3
17911,37588,3
27952,37826,3
13957,18852,3
19373,32085,3
7649,4902,3
12869,35993,3
3104,20631,3
11381,20137,3
36573,32065,3
10727,35481,3
20345,17795,3
34587,1959,3
12495,37356,3
28762,2018,3
19635,6183,3
22079,10469,3
5007,13865,3
4540,23907,3
5775,36081,3
31074,6546,3
21037,5700,3
35820,15209,3
10458,18180,3
15949,35433,3
4264,17953,3
16778,26590,3
32505,3835,3
20137,11381,3
19119,11867,3
18086,7796,3
31786,25905,3
24260,1778,3
33056,20345,3
14670,22781,3
13874,13448,3
35961,16133,3
18505,9921,3
15839,29664,3
34353,37683,3
9053,11912,3
24104,32545,3
9450,3097,3
3880,8197,3
34390,12028,3
5886,32487,3
24706,23069,3
20695,17344,3
17096,14501,3
33824,10864,3
34320,30916,3
6453,30096,3
30817,32927,3
13925,33663,3
34354,13469,3
1258,5934,3
32934,23464,3
34684,32578,3
29795,17460,3
3686,31189,3
31108,2691,3
37265,25905,3
11597,17129,3
13107,10903,3
15426,14458,3
12197,24246,3
11477,31725,3
19399,24822,3
22079,238,3
1706,34543,3
21721,27538,3
6721,12955,3
4489,14374,3
25857,18505,3
3916,9569,3
21716,6597,3
5648,18999,3
23168,32022,3
21017,26033,3
25939,34587,3
37436,16507,3
20970,10530,3
24225,36246,3
34658,429,3
22021,29304,3
37460,26826,3
8647,3295,3
1630,19723,3
35496,1407,3
6875,18961,3
9738,33485,3
32138,5752,3
7134,37855,3
29795,11272,3
23808,8221,3
25190,34776,3
12824,2252,3
33570,14786,3
16476,25371,3
23577,812,3
2245,27549,3
28312,32022,3
6721,32295,3
5767,18584,3
19859,23755,3
22368,22144,3
35609,18124,3
34498,36984,3
11424,24512,3
10281,28123,3
32853,37683,3
34038,22000,3
18951,27806,3
34499,20137,3
905,3999,3
35150,14337,3
1385,23250,3
19653,30640,3
32503,13068,3
238,22452,3
31471,27934,3
27086,12955,3
9229,9290,3
19752,37201,3
24467,34306,3
6961,24242,3
19013,35559,3
27957,26009,3
10127,37321,3
18704,27122,3
36572,12126,3
22000,31786,3
26055,24494,3
15649,8576,3
23400,24798,3
24260,32062,3
21721,26305,3
17217,30734,3
17344,13281,3
11271,31373,3
32127,34430,3
4755,25276,3
16838,37455,3
33016,34532,3
22673,10997,3
12599,20329,3
20856,6183,3
20713,12588,3
36972,31876,3
3835,2018,3
34390,26477,3
1037,13281,3
32295,2112,3
30640,25126,3
16601,1126,3
21316,7999,3
15890,12955,3
11192,1028,3
23069,8081,3
9645,36499,3
12259,19409,3
23808,30224,3
3097,2752,3
35622,16629,3
12920,28192,3
19596,10022,3
12187,25514,3
33570,20539,3
18180,29689,3
32698,35134,3
22021,19723,3
25894,4253,3
34527,27643,3
24684,33393,3
37879,12824,3
37387,10864,3
16099,24444,3
5700,21037,3
31770,32022,3
9290,9229,3
7284,26667,3
24424,6783,3
15937,15139,3
36715,25589,3
9563,1385,3
37798,7811,3
20631,3104,3
27931,18759,3
9084,7995,3
11111,5697,3
8048,14120,3
17274,22445,3
20345,34038,3
8337,9885,3
31971,25954,3
16338,34532,3
31681,3205,3
22148,9819,3
24776,8637,3
30966,32308,3
32662,37356,3
1070,25214,3
31647,23224,3
20031,32701,3
32102,24743,3
20345,16269,3
2786,10590,3
32127,23972,3
32752,30645,3
21609,25126,3
36944,30064,3
10368,32182,3
1267,29273,3
238,22079,3
33824,15218,3
30817,17180,3
18219,20137,3
28338,13925,3
3050,16476,3
29338,16455,3
21057,9919,3
6183,19635,3
36133,24219,3
22111,742,3
17957,35721,3
28670,21388,3
7753,25457,3
34617,18489,3
22000,11787,3
30095,29271,3
33570,12669,3
14629,5752,3
29311,10530,3
19999,5622,3
25578,6083,3
33856,11215,3
37119,32927,3
1309,32597,3
28076,9452,3
348,2659,3
33235,172,3
6183,3281,3
9584,7263,3
25282,8339,3
7354,14397,3
12103,29664,3
29273,1267,3
6732,35797,3
20137,34499,3
17953,35647,3
18988,36423,3
3396,28033,3
21939,25514,3
13695,35797,3
8337,10593,3
30539,37872,3
14777,20345,3
15470,8550,3
26105,16442,3
29758,28312,3
11860,16095,3
1529,15224,3
6587,16456,3
36265,30916,3
33241,19887,3
9130,20717,3
12316,25276,3
33824,3870,3
1582,12161,3
5648,21668,3
10458,353,3
29338,18306,3
31731,21501,3
1732,3797,3
25126,35661,3
33476,26125,3
32507,15470,3
9949,19399,3
10564,32505,3
34043,33666,3
30180,20513,3
35232,28917,3
29333,9763,3
24457,26620,3
3645,24684,3
32487,5886,3
32091,29075,3
10963,16618,3
14397,11351,3
31866,35103,3
36513,34159,3
29255,10997,3
22266,9531,3
24706,7445,3
1385,29165,3
20137,5752,3
14777,7645,3
20713,7250,3
10237,27150,3
27952,21132,3
36672,24822,3
29431,11596,3
23941,30817,3
7895,5269,3
2795,16476,3
21325,10458,3
30916,12303,3
19710,24743,3
32377,24684,3
11271,34718,3
22409,25905,3
35993,21017,3
15185,1630,3
17140,3705,3
8857,18320,3
2691,49,3
14064,7519,3
22956,18537,3
22677,18323,3
20856,29381,3
1778,13068,3
37491,4545,3
2112,31786,3
26861,34776,3
9481,17233,3
7719,15362,3
17795,10530,3
11912,627,3
28192,2745,3
34598,15759,3
34684,32377,3
3850,33485,3
12164,37215,3
10530,29153,3
2659,13602,3
23401,22988,3
21690,12824,3
7726,36365,3
24822,19399,3
7970,29581,3
37387,20753,3
29488,566,3
1930,6877,3
31310,8314,3
23500,1868,3
31196,16127,3
32597,25772,3
4322,34245,3
16649,4264,3
7520,13825,3
29710,25986,3
36609,35820,3
11744,4351,3
25175,24651,3
10997,6689,3
209,34860,3
34498,11639,3
35808,2847,3
17577,16755,3
28227,11111,3
32677,30539,3
25175,32401,3
12955,2110,3
16572,13144,3
19622,19159,3
11471,24224,3
4758,13413,3
18311,5657,3
7741,1815,3
17602,701,3
11215,28038,3
35906,33731,3
35729,35797,3
26014,12824,3
1037,35729,3
24939,21126,3
18679,28231,3
32677,24836,3
25175,12197,3
11889,5868,3
7831,426,3
32662,9919,3
2283,16476,3
20492,15086,3
35662,32454,3
37460,28801,3
679,22663,3
15648,31471,3
25503,21015,3
11860,15215,3
3485,14646,3
13957,2659,3
28847,9575,3
34499,36950,3
9411,25339,3
5105,12598,3
27313,36265,3
19841,13413,3
5403,36672,3
32443,37929,3
26584,31962,3
32138,35965,3
499,10458,3
32454,10213,3
21112,18073,3
8317,21026,3
23250,27957,3
32352,19039,3
35729,33476,3
37448,22368,3
1536,8669,3
12187,29728,3
23224,24816,3
9584,37201,3
37588,7170,3
30640,5301,3
36231,30039,3
37356,22040,3
30487,16973,3
6599,30578,3
34353,31515,3
28206,5934,3
14629,26033,3
19244,9652,3
4405,16455,3
8247,34899,3
25894,36057,3
12555,11651,3
13957,25503,3
1185,1547,3
25661,35236,3
10792,22907,3
12705,3205,3
8993,23311,3
28076,19841,3
28231,27520,3
4430,12310,3
22945,18867,3
9366,28047,3
29728,35488,3
32931,17267,3
24686,11290,3
17186,17185,3
12602,1547,3
8669,1536,3
23617,27151,3
29535,8225,3
32377,34684,3
23395,28538,3
33228,9919,3
14273,12310,3
17274,19841,3
29405,13912,3
29874,1068,3
23731,5105,3
19245,34722,3
31786,16461,3
37315,25297,3
22663,679,3
33786,9563,3
14646,22452,3
11219,15299,3
24514,26027,3
19859,22224,3
19859,23306,3
20550,7258,3
24798,3619,3
83,16809,3
6344,24424,3
22589,26033,3
9077,22988,3
36480,10281,3
6083,3335,3
23136,1350,3
32988,32752,3
2110,12955,3
9567,13552,3
32102,18906,3
16755,17577,3
6332,15470,3
4253,25894,3
28557,17919,3
10763,18231,3
14860,34714,3
35697,11553,3
34499,2283,3
4541,23071,3
35290,28195,3
8669,33476,3
8889,6,3
16767,20081,3
12705,3050,3
23250,12187,3
14858,20432,3
19373,31560,3
14629,36412,3
16476,28140,3
22445,7745,3
14858,19203,3
12955,17795,3
16953,19906,3
14189,4801,3
23444,29054,3
12484,209,3
10405,4016,3
5759,20750,3
1631,15877,3
5752,14646,3
25778,9967,3
25483,22965,3
14189,10956,3
30640,9575,3
17602,14869,3
6133,25371,3
6689,20845,3
11869,2018,3
13626,4098,3
3811,4301,3
23566,2169,3
26125,23049,3
19590,19859,3
10237,2439,3
29352,32956,3
7796,337,3
5858,35993,3
32662,293,3
22294,7174,3
1052,17584,3
26503,23762,3
22294,10022,3
36836,31343,3
18538,9885,3
8576,20856,3
25276,27952,3
18093,27150,3
5944,32878,3
14925,9248,3
28228,20121,3
33485,6058,3
24219,32505,3
24308,11588,3
22445,17274,3
29397,31769,3
1773,14840,3
37804,31629,3
1547,33476,3
12824,10142,3
7211,32062,3
2137,25869,3
5858,567,3
21416,17752,3
26667,32578,3
31908,25149,3
3430,30240,3
33385,18889,3
34532,25137,3
4264,35488,3
8963,14629,3
24977,31786,3
20081,18545,3
8197,27113,3
10465,33556,3
21501,29863,3
22337,35797,3
3645,37490,3
21609,26341,3
22248,5540,3
5944,1070,3
11784,2283,3
37187,3288,3
15617,37525,3
12197,27643,3
33385,13144,3
31515,16203,3
9010,17274,3
10763,32062,3
9177,20345,3
6286,15525,3
19968,2283,3
11471,17117,3
21463,12393,3
12550,23041,3
27086,31786,3
29608,34507,3
11729,10573,3
14496,14670,3
3227,6546,3
21017,35993,3
7876,9732,3
22677,9957,3
20137,18219,3
25555,26296,3
13448,13874,3
31108,34390,3
16476,32853,3
15413,4264,3
4911,8637,3
34435,7895,3
33024,1891,3
20329,25899,3
5775,1237,3
34038,20345,3
36365,7726,3
11912,28801,3
25214,6771,3
26296,31786,3
15877,1631,3
17856,16519,3
10127,11443,3
284,22040,3
34064,20685,3
9531,22266,3
15577,4882,3
7796,18086,3
1052,26513,3
14397,34268,3
36672,14712,3
17375,18086,3
32701,1737,3
36789,4957,3
26513,17005,3
12197,34527,3
27985,13874,3
11271,28862,3
27945,31649,3
22405,22111,3
353,22079,3
22136,18584,3
7254,12668,3
26296,21531,3
26105,19348,3
27918,11805,3
17692,9021,3
25426,28100,3
701,17602,3
24457,11860,3
25137,34532,3
33235,11961,3
21543,5884,3
31108,37339,3
18180,499,3
5752,26033,3
5554,12978,3
6738,1901,3
13925,27157,3
29014,28312,3
19762,20137,3
15086,20492,3
18320,37436,3
19094,23825,3
7208,7254,3
2001,12669,3
10125,34483,3
1524,16113,3
209,36133,3
29664,18305,3
30966,14777,3
2296,23566,3
23306,17960,3
1052,6655,3
284,16442,3
25426,15240,3
31962,26584,3
16841,34064,3
25454,37578,3
32127,2620,3
19887,20685,3
20631,20770,3
32729,20513,3
29689,18180,3
25718,8080,3
8963,22589,3
29333,1944,3
22589,9452,3
29512,21015,3
19984,30712,3
4907,14421,3
13474,21643,3
25232,29630,3
29397,21717,3
6848,21574,3
24457,26706,3
30112,15299,3
7048,21057,3
21057,18867,3
19780,33570,3
3835,29874,3
34159,12955,3
34527,5540,3
25483,15525,3
6546,31074,3
353,10458,3
21265,31672,3
19906,5916,3
10237,37545,3
12187,15229,3
13413,12726,3
15943,34328,3
9133,26125,3
35697,37525,3
14750,19887,3
31770,7048,3
23176,35797,3
16629,3645,3
1630,29304,3
3610,7999,3
2492,30416,3
15686,1853,3
9290,34043,3
28705,34959,3
19898,5301,3
19231,24339,3
35797,15218,3
34909,16437,3
30721,27878,3
2281,17856,3
15023,21501,3
20750,5759,3
3217,36267,3
22645,11471,3
31786,31001,3
15711,1959,3
10379,22645,3
2018,24219,3
27844,32243,3
4759,32931,3
1773,33996,3
6877,11562,3
24514,14754,3
19887,13594,3
29728,12187,3
18926,35198,3
13488,6904,3
14907,10458,3
30591,1853,3
6738,37618,3
33241,30851,3
20717,7171,3
23400,23305,3
5301,27957,3
16518,12676,3
3735,24752,3
11313,31560,3
31725,23026,3
29488,31786,3
35198,9879,3
1052,17005,3
37525,35697,3
14397,4489,3
18180,14629,3
11743,15839,3
15507,34043,3
27104,33668,3
11744,29478,3
34661,12310,3
36231,30858,3
32022,31770,3
10530,12955,3
20760,16649,3
7332,5130,3
34983,33103,3
22499,31108,3
2795,11529,3
11487,37618,3
22645,6286,3
27549,2245,3
33029,11860,3
10458,21325,3
21531,26296,3
6586,23600,3
10458,5752,3
8365,18867,3
19203,20270,3
25514,35661,3
24776,13098,3
23941,14860,3
35651,37106,3
22452,20631,3
37872,17121,3
17005,26513,3
10608,33904,3
8906,30539,3
25175,7254,3
31560,25586,3
26130,10512,3
37356,1547,3
24822,1737,3
32319,34486,3
1547,12495,3
5403,31189,3
24743,19710,3
26975,7455,3
22079,353,3
21015,16863,3
12484,24219,3
34176,20334,3
34283,34532,3
18124,35609,3
20137,19404,3
1630,15185,3
20137,17058,3
8221,23808,3
9575,28847,3
3880,14198,3
3626,4264,3
18853,34390,3
8225,29535,3
29311,20345,3
8606,25895,3
16641,2833,3
36057,25894,3
28127,32545,3
24615,7284,3
32507,32220,3
12831,1139,3
28260,8861,3
18311,13279,3
23665,35400,3
33525,32308,3
6904,30645,3
25126,4957,3
6546,3227,3
31108,19855,3
17559,1789,3
37476,20137,3
18904,10512,3
29614,11359,3
35103,31866,3
29271,30095,3
172,33235,3
17121,4381,3
13827,10184,3
13235,13623,3
10530,29488,3
32662,12602,3
980,3811,3
15139,14126,3
13641,3811,3
32578,28538,3
29153,31786,3
14629,8963,3
26009,27957,3
6848,3372,3
18853,5775,3
8314,32196,3
7531,7057,3
11694,12160,3
35729,1037,3
3797,1732,3
34899,12670,3
31770,20432,3
26553,3430,3
2786,23306,3
11729,26341,3
15218,27328,3
10864,37387,3
7745,25232,3
30118,27538,3
13507,30578,3
37622,10997,3
29689,14629,3
13594,8488,3
6278,24494,3
32507,24224,3
29474,31069,3
20770,29488,3
11271,1037,3
143,20856,3
6655,29136,3
33588,6432,3
11142,34268,3
16476,21834,3
15062,31578,3
14198,27113,3
37525,10942,3
374,26718,3
28840,18311,3
2245,24424,3
12187,21609,3
17714,31871,3
1496,4405,3
9949,6205,3
7741,31878,3
1029,6689,3
19841,15937,3
5752,37858,3
3811,23168,3
18840,4104,3
22079,36412,3
11119,34390,3
9791,11111,3
33235,9802,3
30916,8746,3
2296,353,3
5497,13699,3
4618,23288,3
26299,33016,3
31967,31697,3
26105,25808,3
16269,33056,3
603,28917,3
16476,7950,3
5609,16497,3
5848,14421,3
33559,31530,3
32102,25232,3
27897,22040,3
22104,31515,3
17117,6474,3
20685,34064,3
15362,37007,3
33766,16172,3
13602,13957,3
28803,29312,3
19841,28076,3
6039,16476,3
13925,28338,3
35906,15466,3
2018,20147,3
2213,1877,3
24424,15704,3
22148,12868,3
14646,5752,3
18035,16244,3
28140,2283,3
27538,16185,3
34033,10227,3
11513,34786,3
13957,35443,3
10763,18107,3
284,26749,3
16592,28762,3
20589,28934,3
25551,9879,3
21146,36057,3
5752,7999,3
17856,35571,3
30851,26450,3
6987,17319,3
25126,23250,3
12955,10530,3
19140,28033,3
13706,26513,3
20685,14750,3
5366,22641,3
5535,5697,3
1231,36648,3
27957,30640,3
22727,9296,3
20750,1028,3
22248,23306,3
32062,7211,3
1566,15201,3
29710,34336,3
9133,11119,3
24242,22781,3
30645,16476,3
16973,11363,3
34074,16033,3
49,2169,3
36672,1853,3
14381,18704,3
1575,34957,3
23997,26320,3
34543,24152,3
19348,26105,3
15218,35797,3
32102,22079,3
11215,25857,3
18505,17947,3
25466,17848,3
2740,16437,3
37545,10237,3
24424,6344,3
12759,7196,3
35661,25514,3
4555,35626,3
11519,36660,3
14629,33747,3
25751,392,3
18852,21015,3
1761,36664,3
20454,15847,3
17274,8064,3
29136,284,3
28951,22663,3
26050,9993,3
35443,2659,3
34776,27962,3
24512,11424,3
6702,36654,3
21643,13474,3
12668,12197,3
9738,24743,3
19887,12933,3
24836,32677,3
6002,2112,3
1126,16601,3
8633,30660,3
22079,807,3
5752,238,3
4957,3879,3
8048,696,3
36789,15656,3
36412,14573,3
30167,9116,3
26001,20685,3
14561,172,3
20137,24117,3
17261,29338,3
13517,29014,3
5143,25551,3
37529,6702,3
18759,22703,3
15525,22965,3
3205,16476,3
21830,32292,3
32401,25175,3
11443,37321,3
17602,30580,3
37588,17911,3
26108,18282,3
25689,28072,3
27213,29710,3
30578,6599,3
7174,10022,3
2283,25661,3
34109,17267,3
24732,18219,3
13619,1735,3
30591,30620,3
1324,15086,3
6144,14891,3
30601,6039,3
25487,3353,3
15436,3626,3
1247,7745,3
23617,23311,3
32102,29488,3
34744,16853,3
21085,12573,3
13036,2213,3
28260,35804,3
16476,7124,3
15010,32447,3
4768,27030,3
25126,3879,3
28076,37525,3
11912,15949,3
10022,6587,3
30294,10550,3
25232,14409,3
36539,13279,3
10557,23754,3
27763,20137,3
26368,33998,3
21668,10530,3
14273,22673,3
14497,31530,3
9053,3195,3
33998,37400,3
35797,20856,3
16497,5609,3
24776,20351,3
35661,19262,3
33570,19780,3
12824,26014,3
28195,35350,3
37683,24615,3
25232,7745,3
33015,19590,3
17779,14840,3
31769,12602,3
29397,15766,3
26517,4759,3
28192,20856,3
9658,5676,3
33476,29795,3
7745,29630,3
5146,18759,3
13422,25775,3
16476,23499,3
37683,30601,3
20329,2872,3
23224,31647,3
7639,37903,3
37436,32662,3
1737,9949,3
37637,7520,3
28762,16592,3
10780,348,3
30916,23136,3
19855,31108,3
23819,24822,3
13695,21057,3
12195,10166,3
29253,14064,3
29710,28409,3
33263,25808,3
35198,627,3
7796,31670,3
20454,29014,3
25126,5301,3
9921,25503,3
17185,10214,3
20040,36052,3
15425,34532,3
11424,22021,3
37448,19575,3
26050,16476,3
31014,35198,3
36246,24225,3
24246,24651,3
27962,34776,3
9010,6989,3
10530,31786,3
23250,1385,3
32091,5783,3
238,5752,3
22452,14646,3
23786,35307,3
19110,1037,3
17947,18505,3
5884,21543,3
28222,15947,3
27406,31680,3
15061,1916,3
32013,17186,3
5437,22445,3
807,25126,3
32220,32507,3
21690,10095,3
35613,36789,3
32447,15010,3
6688,23665,3
20333,14400,3
848,18521,3
6912,29201,3
27878,30721,3
23628,25808,3
28801,8647,3
26667,3835,3
25905,31786,3
18796,12426,3
16507,8857,3
31070,29728,3
2826,4545,3
16476,34064,3
9130,3841,3
8861,28260,3
24980,37840,3
2169,23566,3
26450,30851,3
9045,25297,3
32505,27161,3
35055,29474,3
19635,29381,3
25126,19653,3
27520,12176,3
35350,35290,3
35172,15883,3
8858,15433,3
8064,17274,3
17274,20013,3
35609,11984,3
29397,35669,3
23989,36115,3
940,3177,3
7339,5105,3
28776,23087,3
4264,35729,3
16778,4852,3
12955,34038,3
11351,34268,3
14712,557,3
28934,20589,3
19997,1126,3
2766,7741,3
16825,15839,3
32292,8256,3
26861,324,3
24249,3353,3
26791,8451,3
23311,8993,3
25149,31908,3
4894,9899,3
34899,28072,3
5648,10530,3
36660,11519,3
29874,20441,3
26125,23989,3
29014,32022,3
32956,29352,3
7162,7895,3
28222,24743,3
37010,31661,3
17757,35290,3
3572,30129,3
22589,8963,3
29054,23444,3
37219,20329,3
1139,13788,3
19203,13881,3
4381,17121,3
31001,20345,3
30966,34043,3
3610,36081,3
7831,30096,3
3589,2283,3
20685,26001,3
21316,14629,3
32127,30567,3
20454,22781,3
20121,22941,3
3353,21930,3
17852,7745,3
35672,13809,3
21939,25126,3
28148,26296,3
20314,34587,3
17267,32931,3
18537,24353,3
17957,25416,3
10727,13953,3
14925,36985,3
9563,29165,3
22368,19575,3
14858,29014,3
8339,6597,3
13695,23176,3
8141,13035,3
18219,19409,3
3050,22380,3
14860,36480,3
36480,14860,3
25214,19409,3
26305,21721,3
34353,16203,3
6491,18231,3
21593,26087,3
6267,29290,3
15238,16455,3
35307,23786,3
22079,19653,3
12669,22111,3
7171,20717,3
11958,32062,3
32545,32497,3
8365,21433,3
353,32352,3
392,31889,3
36499,18305,3
12310,29381,3
8326,8073,3
16033,29549,3
20270,30858,3
31909,32262,3
36950,29711,3
14750,20345,3
20441,29874,3
32454,35662,3
1773,21057,3
21787,13152,3
3811,13581,3
26667,7284,3
19841,293,3
22115,18867,3
33605,37800,3
19635,3281,3
23782,13825,3
6927,28227,3
3168,34661,3
26009,30640,3
35797,21057,3
24921,8313,3
26791,3878,3
1706,10227,3
2833,36299,3
1853,7672,3
14745,32102,3
4016,10405,3
15956,9481,3
2313,10678,3
30129,23577,3
14400,35872,3
1028,11192,3
30906,353,3
5211,13413,3
34390,18853,3
4801,14189,3
18961,21695,3
34354,29168,3
9993,26050,3
14463,27566,3
17274,29149,3
14552,21535,3
25185,29136,3
12187,5554,3
32288,15937,3
35527,32027,3
17118,14925,3
5934,16626,3
11744,19356,3
34159,20345,3
13874,27985,3
36573,17849,3
2795,32853,3
35198,11912,3
23176,21026,3
37354,19203,3
14745,16398,3
27952,25276,3
5697,392,3
32237,9570,3
19203,14858,3
22161,1070,3
24590,7627,3
35820,32511,3
33103,1906,3
23049,26125,3
36944,3656,3
9819,22148,3
4629,18906,3
35728,5105,3
36772,14680,3
33786,12386,3
29026,29253,3
14629,14907,3
19653,22079,3
3609,23176,3
6877,1930,3
13517,13788,3
32262,1631,3
31226,27806,3
24283,18505,3
10227,34033,3
11921,24457,3
12187,25765,3
36985,16192,3
10590,2786,3
23975,8627,3
9707,21662,3
20685,30851,3
12043,7258,3
5105,27806,3
34587,20695,3
15229,36672,3
18453,15436,3
11900,4852,3
642,32507,3
23584,29133,3
31971,20894,3
3050,23305,3
16684,13925,3
18101,19029,3
15577,11246,3
34532,3077,3
27372,18906,3
24117,30966,3
37683,7355,3
34064,34353,3
32352,22079,3
23306,2786,3
23635,25260,3
36081,5497,3
21458,32698,3
34354,4405,3
33906,1547,3
13552,9567,3
21015,13957,3
28123,10281,3
353,20137,3
6927,7995,3
25589,36715,3
9045,5856,3
22781,31770,3
16755,20338,3
10921,4890,3
7284,24615,3
32545,28127,3
29783,9260,3
28096,15525,3
5622,19999,3
26050,37525,3
30613,7796,3
21112,8993,3
5858,1536,3
33534,12656,3
18041,31971,3
26125,12862,3
24752,3735,3
23288,4618,3
37733,23808,3
6822,17267,3
6183,14629,3
16448,24684,3
21912,13619,3
14670,15185,3
12259,32878,3
15613,17856,3
34194,10237,3
1524,36246,3
32308,13809,3
32521,19447,3
12259,1070,3
2691,16269,3
35488,29728,3
14054,32308,3
25126,11812,3
1530,1324,3
35697,26590,3
10530,10227,3
30851,19601,3
3442,9511,3
3442,19203,3
34983,21015,3
3835,18505,3
23004,24835,3
33409,37840,3
511,13788,3
23963,10956,3
392,25751,3
23041,31786,3
1123,26620,3
3295,8647,3
11529,32447,3
9511,36231,3
4629,26033,3
26402,37617,3
9899,26299,3
8947,28231,3
23786,35961,3
34635,23783,3
13641,32022,3
10864,4907,3
5007,15617,3
353,2296,3
20345,31001,3
7639,35002,3
8234,11519,3
2740,26055,3
7862,29581,3
2018,3835,3
